# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247000		0.004255216699999926
0.5		0.5		1.0		-1		247000		0.005983318151820118
0.5		0.5		1.0		1		247000		0.00554003695639762
0.5		0.5		1.0		2		247000		0.00425521669812343
0.5		0.5		1.0		3		247000		0.005983318148780948
0.5		0.5		1.0		4		247000		0.004135725617333409
0.5		1.0		1.0		-1		247000		0.004950905681936113
0.5		1.0		1.0		1		247000		0.00457011496808718
0.5		1.0		1.0		2		247000		0.0035736553928947838
0.5		1.0		1.0		3		247000		0.004950905679691693
0.5		1.0		1.0		4		247000		0.003479198357567846
0.5		2.0		1.0		-1		247000		0.0041577788644186235
0.5		2.0		1.0		1		247000		0.0038278997589097537
0.5		2.0		1.0		2		247000		0.0030404322351298366
0.5		2.0		1.0		3		247000		0.004157778862738809
0.5		2.0		1.0		4		247000		0.0029643863567755504
1.0		0.5		1.0		-1		247000		0.005142390458058462
1.0		0.5		1.0		1		247000		0.004758389642361677
1.0		0.5		1.0		2		247000		0.003696618643606536
1.0		0.5		1.0		3		247000		0.005142390455516218
1.0		0.5		1.0		4		247000		0.0035956913033741308
1.0		1.0		1.0		1		247000		0.003927365301655532
1.0		1.0		1.0		2		247000		0.0031046252898410363
1.0		1.0		1.0		3		247000		0.00425521669812343
1.0		1.0		1.0		4		247000		0.003024951763712447
1.0		2.0		1.0		-1		247000		0.00357365539429876
1.0		2.0		1.0		1		247000		0.0032910797862564034
1.0		2.0		1.0		2		247000		0.0026414673350847063
1.0		2.0		1.0		3		247000		0.0035736553928947838
1.0		2.0		1.0		4		247000		0.0025774068882714173
2.0		0.5		1.0		-1		247000		0.004467191558539092
2.0		0.5		1.0		1		247000		0.004134555390129994
2.0		0.5		1.0		2		247000		0.0032413387005163718
2.0		0.5		1.0		3		247000		0.004467191556381991
2.0		0.5		1.0		4		247000		0.0031551452368064905
2.0		1.0		1.0		-1		247000		0.003696618645198294
2.0		1.0		1.0		1		247000		0.0034138453734319963
2.0		1.0		1.0		2		247000		0.002722336918635556
2.0		1.0		1.0		3		247000		0.003696618643606536
2.0		1.0		1.0		4		247000		0.0026543802257748303
2.0		2.0		1.0		-1		247000		0.0031046252910316733
2.0		2.0		1.0		1		247000		0.002861780469971523
2.0		2.0		1.0		2		247000		0.002316278012661046
2.0		2.0		1.0		3		247000		0.0031046252898410363
2.0		2.0		1.0		4		247000		0.002261704226734424
1.0		1.0		1.0		-1		247000		0.004255216699999926
1.0		1.0		1.0		-1		247001		0.004468340821163295
1.0		1.0		1.0		-1		247002		0.0048034233136412235
1.0		1.0		1.0		-1		247003		0.004233407843278469
1.0		1.0		1.0		-1		247004		0.0038294551632097173
1.0		1.0		1.0		-1		247005		0.005326381215201447
1.0		1.0		1.0		-1		247006		0.004079534266622184
1.0		1.0		1.0		-1		247007		0.0038133802625412395
1.0		1.0		1.0		-1		247008		0.004538706697114579
1.0		1.0		1.0		-1		247009		0.0045398542662906235
1.0		1.0		1.0		-1		247010		0.005205395681789925
1.0		1.0		1.0		-1		247011		0.003914294476248543
1.0		1.0		1.0		-1		247012		0.0045726167519886335
1.0		1.0		1.0		-1		247013		0.003708305754761706
1.0		1.0		1.0		-1		247014		0.004870713070016197
1.0		1.0		1.0		-1		247015		0.004315407830734957
1.0		1.0		1.0		-1		247016		0.003265774327306177
1.0		1.0		1.0		-1		247017		0.0038039674800751312
1.0		1.0		1.0		-1		247018		0.004542758529190057
1.0		1.0		1.0		-1		247019		0.004071464109284454
1.0		1.0		1.0		-1		247020		0.003344968799335249
1.0		1.0		1.0		-1		247021		0.004321005239861285
1.0		1.0		1.0		-1		247022		0.004245491121116025
1.0		1.0		1.0		-1		247023		0.0058281187706600655
1.0		1.0		1.0		-1		247024		0.005089211623360391
1.0		1.0		1.0		-1		247025		0.005344490056911377
1.0		1.0		1.0		-1		247026		0.0037274994269907704
1.0		1.0		1.0		-1		247027		0.0034079784923057863
1.0		1.0		1.0		-1		247028		0.003736070659388521
1.0		1.0		1.0		-1		247029		0.005486104568346142
1.0		1.0		1.0		-1		247030		0.004960265079650681
1.0		1.0		1.0		-1		247031		0.004279444766475901
1.0		1.0		1.0		-1		247032		0.003773516777610824
1.0		1.0		1.0		-1		247033		0.0034317409082467794
1.0		1.0		1.0		-1		247034		0.00483239109301681
1.0		1.0		1.0		-1		247035		0.003253605752370073
1.0		1.0		1.0		-1		247036		0.00459273210542272
1.0		1.0		1.0		-1		247037		0.0041186258653868185
1.0		1.0		1.0		-1		247038		0.0043505874649344975
1.0		1.0		1.0		-1		247039		0.00382925124288546
1.0		1.0		1.0		-1		247040		0.0036497548463034863
1.0		1.0		1.0		-1		247041		0.004766828086033887
1.0		1.0		1.0		-1		247042		0.004150428960845146
1.0		1.0		1.0		-1		247043		0.004441567339111023
1.0		1.0		1.0		-1		247044		0.0033531698286646235
1.0		1.0		1.0		-1		247045		0.003800777028729557
1.0		1.0		1.0		-1		247046		0.003342636647299916
1.0		1.0		1.0		-1		247047		0.003713976373100174
1.0		1.0		1.0		-1		247048		0.0044693957699658456
1.0		1.0		1.0		-1		247049		0.003693597841781161
1.0		1.0		1.0		-1		247050		0.004359833285672732
1.0		1.0		1.0		-1		247051		0.004347144389775088
1.0		1.0		1.0		-1		247052		0.0035700752441451475
1.0		1.0		1.0		-1		247053		0.005068353638296845
1.0		1.0		1.0		-1		247054		0.003417248286820749
1.0		1.0		1.0		-1		247055		0.0027840715332404274
1.0		1.0		1.0		-1		247056		0.005554627801422619
1.0		1.0		1.0		-1		247057		0.005412809420243178
1.0		1.0		1.0		-1		247058		0.003955054016717813
1.0		1.0		1.0		-1		247059		0.0048234395521335955
1.0		1.0		1.0		-1		247060		0.004304560330083195
1.0		1.0		1.0		-1		247061		0.004048899408129232
1.0		1.0		1.0		-1		247062		0.004106573825810757
1.0		1.0		1.0		-1		247063		0.003727602544427652
1.0		1.0		1.0		-1		247064		0.004234991478815859
1.0		1.0		1.0		-1		247065		0.003552254136310844
1.0		1.0		1.0		-1		247066		0.0039614868585593835
1.0		1.0		1.0		-1		247067		0.004292027910265436
1.0		1.0		1.0		-1		247068		0.004908847868519088
1.0		1.0		1.0		-1		247069		0.0038334381613276238
1.0		1.0		1.0		-1		247070		0.003678519982189234
1.0		1.0		1.0		-1		247071		0.005205732632437124
1.0		1.0		1.0		-1		247072		0.004140713712223524
1.0		1.0		1.0		-1		247073		0.004509762052544159
1.0		1.0		1.0		-1		247074		0.004727344412189181
1.0		1.0		1.0		-1		247075		0.004047673799814766
1.0		1.0		1.0		-1		247076		0.004059060033351124
1.0		1.0		1.0		-1		247077		0.003962695406007364
1.0		1.0		1.0		-1		247078		0.003979859734161158
1.0		1.0		1.0		-1		247079		0.0049899567332144295
1.0		1.0		1.0		-1		247080		0.0061928027063499315
1.0		1.0		1.0		-1		247081		0.004152423122048702
1.0		1.0		1.0		-1		247082		0.0040550112840204615
1.0		1.0		1.0		-1		247083		0.0041864769084336475
1.0		1.0		1.0		-1		247084		0.00419089870220885
1.0		1.0		1.0		-1		247085		0.00408057582610884
1.0		1.0		1.0		-1		247086		0.0036267533240777953
1.0		1.0		1.0		-1		247087		0.004710693721386491
1.0		1.0		1.0		-1		247088		0.004935029642452601
1.0		1.0		1.0		-1		247089		0.004809064955641257
1.0		1.0		1.0		-1		247090		0.0038724618350266487
1.0		1.0		1.0		-1		247091		0.00556628450399635
1.0		1.0		1.0		-1		247092		0.004969991672431181
1.0		1.0		1.0		-1		247093		0.004984933499452238
1.0		1.0		1.0		-1		247094		0.004566582249265559
1.0		1.0		1.0		-1		247095		0.003899578654574882
1.0		1.0		1.0		-1		247096		0.0054647989141025765
1.0		1.0		1.0		-1		247097		0.0024397257964503265
1.0		1.0		1.0		-1		247098		0.0045199003662188915
1.0		1.0		1.0		-1		247099		0.0035995226028900725
1.0		1.0		1.0		-1		247100		0.003917677114829199

#***************************************************************************
#
# original cross-section: 0.004255216699999926
#     scale variation: +40.6% -27%
#     central scheme variation: + 0% -28.9%
# PDF variation: +15.7% -15.7%
#
# dynamical scheme # 1 : 0.00392737 +41.1% -27.1% # \sum ET
# dynamical scheme # 2 : 0.00310463 +37.1% -25.4% # \sum\sqrt{m^2+pt^2}
# dynamical scheme # 3 : 0.00425522 +40.6% -27% # 0.5 \sum\sqrt{m^2+pt^2}
# dynamical scheme # 4 : 0.00302495 +36.7% -25.2% # \sqrt{\hat s}
#***************************************************************************
